,tempo,beats_mean,beats_std,beats_median,beats_min,beats_max,rms_mean,rms_std,rms_median,rms_min,rms_max
32882,92.28515625,633.0,361.4485056300859,633.0,21.0,1245.0,0.1699212380993903,0.0714150569900522,0.153523019559172,0.0107926880394938,0.417343938264051
32328,117.45383522727272,636.9310344827586,360.0528151903774,637.5,24.0,1251.0,0.037663178590283,0.0146481865481002,0.0374889940015413,0.00230866953066,0.1037392001247264
32329,99.38401442307692,631.4166666666666,358.1179876179854,631.5,22.0,1240.0,0.036436851906352,0.0086330173758519,0.036183804538693,0.0079162666222241,0.0688659528674641
32339,129.19921875,646.4603174603175,361.5472405584847,645.0,29.0,1263.0,0.0316979873481395,0.0192303769312803,0.0344638270804602,0.0002376926965212,0.090338083012944
32689,172.265625,646.8941176470588,368.6544699317941,647.0,16.0,1278.0,0.1001495127161385,0.0428720370870027,0.0906876343470445,0.0218044331693629,0.2352900761106446
32759,135.99917763157896,627.7727272727273,364.8134764362903,627.5,3.0,1250.0,0.0477300527895467,0.0142555941406797,0.0499660528508045,0.020824434120023,0.1505354703949463
32001,80.74951171875,606.7631578947369,354.3984105205629,607.5,9.0,1204.0,0.1202361560561903,0.0310034807661071,0.1137878501452976,0.060549011115878,0.2453714093466887
32338,117.45383522727272,649.7894736842105,354.2269436512346,650.0,47.0,1252.0,0.0129402415084531,0.0116364031547232,0.0109075726886782,0.0,0.0613278257611743
32760,135.99917763157896,634.5692307692308,363.16955011423727,635.0,15.0,1254.0,0.0532507987264155,0.0215235350395487,0.0484972159808528,0.0164707416684719,0.159778306033422
32438,75.99954044117646,609.6388888888889,358.27977528259004,610.0,3.0,1213.0,0.2109725367324467,0.0247392635841326,0.2108831423904314,0.0454795420102646,0.2935218675938005
32439,161.4990234375,615.5454545454545,358.9233737075709,615.0,3.0,1229.0,0.1626883056685238,0.0109553597315394,0.1631297549471864,0.0363254438456836,0.2008531786698448
32433,129.19921875,638.328125,372.8361761001531,638.0,3.0,1274.0,0.1128147899819195,0.038221086288748,0.1281080749428073,0.0166643119111847,0.1869429220244187
32340,107.666015625,637.0,365.538170163054,642.5,14.0,1252.0,0.059780618844758,0.0187538708571996,0.0597407061544215,0.014366037973058,0.1345653427823037
32021,143.5546875,648.3768115942029,369.0810013388042,651.0,15.0,1274.0,0.0827806911076179,0.038040681475101,0.0701891160924976,0.0156228014583878,0.2295907640783506
32800,129.19921875,636.2539682539683,366.783702891057,633.0,14.0,1265.0,0.0909309047963282,0.0269432981289253,0.0870550678088759,0.022848396051322,0.2050398291298968
32435,129.19921875,636.9692307692308,372.7521333264349,637.0,3.0,1272.0,0.05132922207526,0.0066971477590553,0.0509353143787713,0.012084494928565,0.0726485257247174
32437,129.19921875,606.2258064516129,352.3914346362505,606.5,3.0,1207.0,0.1722894803230606,0.0397136756868699,0.1727731817952109,0.075542200973525,0.2705556916648967
32756,143.5546875,614.4029850746268,357.0707133320339,614.0,4.0,1224.0,0.0561938566156258,0.0215300403628941,0.0529195703711964,0.0138325557010407,0.1316629617231141
32218,172.265625,640.546511627907,368.5653410555124,640.5,9.0,1271.0,0.1622193829022023,0.0694587578038168,0.166167111563908,0.0406983584932657,0.3461889097395438
32755,103.359375,638.0833333333334,354.85136755486167,635.5,40.0,1243.0,0.0826413383949443,0.0257774099133774,0.0859638520498757,0.0007468062300311,0.1389763940553557
32336,161.4990234375,623.8227848101266,357.15329331239604,623.0,13.0,1235.0,0.0327313884832825,0.017861302148396,0.0303083130467903,0.0053100474606868,0.0861373009236678
32337,117.45383522727272,631.0,354.3739723522338,631.0,28.0,1234.0,0.0270487257282202,0.0112034200883383,0.0244492801333935,0.0013174069657822,0.0821786334192029
32525,151.99908088235293,630.4805194805194,368.46725736539935,624.0,3.0,1264.0,0.0503204154327859,0.0313006740462404,0.0563491895457127,0.0094331204322035,0.1483301728381591
32335,143.5546875,696.8253968253969,335.54109533198545,697.0,125.0,1268.0,0.02984182618066,0.0105479691350357,0.0299329530263311,0.0003036281549488,0.0735110973044249
32686,112.34714673913044,644.5,352.6850032797844,644.5,45.0,1244.0,0.0991725720338651,0.0462972757402228,0.0899648575750673,0.0255174084923088,0.2388030498669504
32687,99.38401442307692,641.063829787234,357.6034535184349,641.0,35.0,1247.0,0.1060531769638847,0.0495648497253406,0.1013245178557077,0.0154913620707855,0.2384825700257827
32693,103.359375,627.5918367346939,358.2204268590436,628.0,20.0,1236.0,0.0684869907091186,0.0305739470681087,0.0592674722417569,0.0248282102783081,0.202283058859123
32334,60.09265988372093,626.4285714285714,347.922449135213,626.5,45.0,1208.0,0.0515820648608906,0.023268083444428,0.0468005791616697,0.0101973832730674,0.1384085451850063
32081,151.99908088235293,630.027027027027,366.4219607550753,631.5,3.0,1256.0,0.068837853802859,0.0159145541467591,0.0692230501087841,0.0170179942873261,0.1102020043522062
32330,117.45383522727272,628.0172413793103,360.5558205087457,628.0,14.0,1242.0,0.037076988778779,0.0190839310611003,0.0367663475099174,0.001122114452684,0.1001442730909188
32325,123.046875,637.8103448275862,360.4568679968354,637.5,25.0,1252.0,0.0266598911779536,0.0104181467211073,0.0265216574313836,0.0034608626765757,0.0567354526569761
32331,129.19921875,629.5555555555555,361.4747912252776,630.0,13.0,1246.0,0.0264737844124188,0.0166667733167876,0.0236392772911904,0.0003384225968298,0.095200610931048
32327,129.19921875,642.3050847457627,338.06198680611504,643.0,66.0,1217.0,0.0320779121662629,0.0101643845253488,0.0299976480606395,0.0033384916525514,0.0653400946460823
32333,129.19921875,599.6896551724138,332.68314670250595,600.0,33.0,1166.0,0.0183387530719468,0.0126101366207693,0.0166582776153067,0.0004805055416405,0.0592836926499469
32694,172.265625,626.7011494252873,364.65780258645856,627.0,3.0,1251.0,0.0780035073206431,0.0348005809575631,0.0727486224463971,0.0017550557603792,0.2269312472147845
32695,73.828125,625.4571428571429,352.6341967743541,625.0,33.0,1219.0,0.1348255842533622,0.0533087945828048,0.1414285260247474,0.0330014837845374,0.2526575340186468
32332,172.265625,639.9864864864865,330.16897775448103,635.5,67.0,1205.0,0.0239818843035391,0.0128524586854532,0.0221041598652101,0.0011010158624721,0.0831237656279388
32326,117.45383522727272,627.2542372881356,366.8227112176892,627.0,3.0,1252.0,0.0228502150392135,0.0115310504408796,0.0212703312102947,0.0014533548366964,0.0745018153777494
35444,151.99908088235293,636.1842105263158,367.7912276266436,639.5,3.0,1259.0,0.067650602269092,0.0457678034730042,0.0589202664310508,0.0020032341604835,0.3204389066856881
35527,103.359375,620.0408163265306,352.78223375968986,623.0,23.0,1215.0,0.1596454610842107,0.0388154563446148,0.1559504618064265,0.0592594635091582,0.2985047479328591
35296,143.5546875,649.1111111111111,363.9918556611594,651.0,25.0,1270.0,0.0534730778640336,0.0219894725920692,0.0494981640915686,0.0106848318710411,0.129540753067734
35734,129.19921875,610.5689655172414,328.94502800719454,611.0,53.0,1177.0,0.0737566298174508,0.0416703078813224,0.0683313141858626,0.0123804370373982,0.2845525360315151
35443,107.666015625,610.82,345.9228058396844,613.0,24.0,1199.0,0.1141269077762793,0.0534167115006369,0.1070174972372076,0.0082055681073142,0.3097457869768923
35537,103.359375,614.98,357.5658535151252,613.0,3.0,1222.0,0.2169716235883432,0.034584241004828,0.2175380478114504,0.0713761594506136,0.3160621514509865
35535,129.19921875,602.4333333333333,348.4682370349157,604.0,8.0,1191.0,0.1957124686723751,0.0463577875859434,0.2059000619278908,0.0453139203153185,0.2819082583706975
35534,143.5546875,636.9722222222222,370.1074157976236,637.0,4.0,1269.0,0.1723153850823985,0.0450816719074301,0.1729498653733644,0.046314921781345,0.2892282114073377
35008,80.74951171875,631.8205128205128,363.390294650106,632.0,18.0,1245.0,0.0468889891753363,0.0230171799511945,0.0451556735183454,0.000378414413184,0.1172130119845984
35550,107.666015625,631.4313725490196,352.15561705531024,631.0,33.0,1229.0,0.0558051142034089,0.0368406837367364,0.056108658839531,0.0011580347003044,0.2294702397666593
35544,63.02400914634146,613.0666666666667,357.871758533075,612.5,14.0,1212.0,0.0432131686065191,0.0104085389414945,0.0429287800419622,0.0207289203277923,0.0944018056992053
35182,107.666015625,631.4313725490196,352.15561705531024,631.0,33.0,1229.0,0.0469257668746552,0.0309796931771469,0.0472195425290526,0.0009740555378254,0.1929538307909143
35545,73.828125,615.5555555555555,336.3588068024684,619.0,30.0,1179.0,0.0352684291621239,0.0073534721474659,0.0353158121301646,0.0101995210883559,0.0591847024183936
35541,135.99917763157896,605.7777777777778,347.76289333734746,606.0,13.0,1198.0,0.1352681847554859,0.0529122900412278,0.141597701710652,0.0364159336789908,0.2570853382235416
35569,123.046875,674.6551724137931,353.67667641330746,673.5,71.0,1270.0,0.2431888073663863,0.0505434106782352,0.2476057350072645,0.1468882080490379,0.3565220162413593
35608,123.046875,651.9491525423729,358.75119671347386,653.0,39.0,1255.0,0.1415124894430456,0.0628463986038602,0.1279790579192349,0.0363457501120199,0.4288464203954107
35184,151.99908088235293,625.6842105263158,364.2681274803781,625.0,3.0,1254.0,0.0683997039753146,0.0214161757914726,0.0660884806435325,0.0135328378857588,0.1646546282345392
35543,172.265625,625.7325581395348,356.1596005065577,626.5,14.0,1235.0,0.1201162591068568,0.044537348444164,0.1151757940001575,0.0066582945502916,0.2734690920426919
35571,198.76802884615384,646.765306122449,363.40871467037726,646.5,26.0,1274.0,0.1297086319048436,0.0213030002122919,0.1292425306502761,0.0651839502546247,0.2047755688927532
35007,117.45383522727272,626.1724137931035,364.2450926434881,624.0,10.0,1246.0,0.1682566398951638,0.0320430133229336,0.1687203050023485,0.0748600390205162,0.2659681852054795
35549,103.359375,629.28,358.7146520564779,629.5,20.0,1238.0,0.1188961136797255,0.0266597758687496,0.1165212167508427,0.0566498198116316,0.2200763715322757
35199,117.45383522727272,595.6315789473684,340.8268393794224,595.0,16.0,1181.0,0.2038872674067089,0.0635212160729905,0.2124150502580634,0.0153688149939755,0.3237173615761052
35198,135.99917763157896,631.8923076923077,362.9093602912196,632.0,11.0,1253.0,0.1957116375610861,0.0526780015541696,0.2029128709274235,0.0216670096708916,0.322855415482789
35204,103.359375,631.86,371.5622160554003,631.0,9.0,1261.0,0.0863937115011098,0.0411490256385723,0.0825375390577924,0.0055899139881552,0.2143050114849378
35539,123.046875,640.327868852459,366.7226012567365,638.0,14.0,1267.0,0.1604518807783818,0.0338627779397609,0.1550102041907971,0.076550289562227,0.2695633551232236
35462,103.359375,499.05263157894734,288.08633093574946,502.0,13.0,996.0,0.1143283404271331,0.0390747740666299,0.1077021540328641,0.0423548529292652,0.2125259916454048
35299,143.5546875,599.123076923077,346.3424498157549,599.0,9.0,1190.0,0.2028610714648676,0.0518436684830651,0.1965921917642723,0.0278558023062605,0.368107394200607
95231,172.265625,634.528735632184,370.41501543137,634.0,3.0,1276.0,0.1567582890104336,0.0286364252869996,0.1610975111236477,0.071826314763926,0.2278244373741766
95915,123.046875,637.4098360655738,371.3243192509564,628.0,3.0,1267.0,0.2913968204339445,0.0682131952043715,0.2922935716594593,0.0970448859779757,0.4404047009470543
95726,117.45383522727272,616.0714285714286,355.7992440138348,618.0,15.0,1228.0,0.1151342123128711,0.0357215928731599,0.1163668308143745,0.0231434121142998,0.2342079839083414
95486,151.99908088235293,638.2837837837837,363.3341667997401,638.5,17.0,1259.0,0.1465720484675784,0.0587915806335985,0.1476447557587466,0.0298576108855144,0.3059619877593667
95727,112.34714673913044,610.6296296296297,362.4735135302633,610.0,3.0,1227.0,0.1480354910604271,0.048549409390091,0.1487770025303618,0.032905453903489,0.3591348218666829
95914,143.5546875,654.1428571428571,362.3996722528589,654.0,34.0,1272.0,0.2059576714969723,0.0507863385043416,0.1954478653073444,0.1040526396788117,0.3990926405264209
95309,99.38401442307692,641.8367346938776,361.610871412948,642.0,27.0,1255.0,0.0869071545193572,0.0371980417132786,0.0982171781418994,0.0046704248199666,0.1682300143668328
95725,143.5546875,619.4782608695652,353.1793323961045,617.0,13.0,1227.0,0.1317281031760219,0.0378030055754748,0.1298971885239798,0.0285341466804077,0.2549656554309111
95452,129.19921875,642.1587301587301,365.65606210907765,641.0,23.0,1268.0,0.0682898910221833,0.0393807198779478,0.0609887118060771,0.0094470248035652,0.2073273610448766
95308,67.99958881578948,566.5,329.4354514418062,567.0,8.0,1117.0,0.0759024729784695,0.0238655748776785,0.0741922776795636,0.0073381918992576,0.1883404195575561
95724,143.5546875,639.9420289855072,364.2108357411206,645.0,9.0,1252.0,0.135718361235689,0.036353794292133,0.1353352918106845,0.0404438413847433,0.26714919858652
95250,112.34714673913044,624.2777777777778,360.3324810693316,622.0,15.0,1240.0,0.1735226527773299,0.0298037380209017,0.1796365022852311,0.004753151827632,0.2288073202269504
95912,151.99908088235293,635.3150684931506,360.3969986310313,635.0,20.0,1251.0,0.1494071315585488,0.0652591973577552,0.1464974079692079,0.0287761788738943,0.3169231196176273
95535,80.74951171875,626.9487179487179,358.1981938649327,627.0,22.0,1231.0,0.1109229843950588,0.0204308817045707,0.1093345635461698,0.0518359458221911,0.2019336314726629
95910,135.99917763157896,636.8955223880597,367.6038642679469,634.0,12.0,1266.0,0.1228901740492926,0.0507588621847643,0.1216909349793815,0.0204926162002985,0.2829848928496824
95251,143.5546875,629.3142857142857,366.5781360036608,629.5,3.0,1257.0,0.1602448335527909,0.0401284091230004,0.1744491968938393,0.0043766991518019,0.2370947706070595
95722,99.38401442307692,639.02,371.31590270280645,643.0,6.0,1267.0,0.1170338525628717,0.0391765986067885,0.1150057310446331,0.0216041586630364,0.2172741833605752
95911,78.30255681818181,631.5526315789474,363.11834357471287,630.0,19.0,1244.0,0.2486953237233288,0.0776769162072942,0.2379643803531572,0.034151464117608,0.4230278651932038
95908,129.19921875,643.234375,371.5912885057444,643.0,11.0,1272.0,0.1737964076845285,0.0629724103431629,0.1682659115437751,0.0197858664939658,0.3831236022811708
95248,151.99908088235293,641.7051282051282,371.0038740890533,644.5,3.0,1276.0,0.1806665423138327,0.0200396012677324,0.1826068548859483,0.0029638371969815,0.2407534117328185
95506,135.99917763157896,630.6060606060606,366.5270620786361,633.0,3.0,1252.0,0.1450325756660129,0.0388735325414172,0.1434387335589187,0.0076517866074614,0.2342446202985565
95249,129.19921875,627.859375,364.73003146109227,626.5,3.0,1249.0,0.1682587724853719,0.0269892739131223,0.171442392332631,0.0035773674896923,0.2698466487346694
95310,64.599609375,591.5483870967741,355.26762640067034,592.0,3.0,1188.0,0.0638778460901284,0.0241552994101456,0.0604428370377976,0.0062664002490325,0.1543069123974969
95564,151.99908088235293,639.4473684210526,370.2881308677012,644.5,3.0,1272.0,0.1505415966283201,0.023391382802737,0.1502466875368096,0.0782144451713227,0.2611845029516124
95189,103.359375,605.0612244897959,347.9688825029292,605.0,14.0,1196.0,0.0741947116427644,0.0359062683122503,0.0658042031958379,0.0220955182033789,0.2104450411282349
61161,135.99917763157896,605.5538461538462,354.6758446707351,602.0,5.0,1212.0,0.1264093257709456,0.0950446655618216,0.1078334337104257,0.0045326750758291,0.4108053248661152
61821,107.666015625,644.9056603773585,361.6164059639714,655.0,23.0,1247.0,0.1077039612410298,0.0681717228185515,0.1100425867661273,0.0092900073682384,0.2914063307938451
61175,184.5703125,653.2584269662922,356.7543934704196,653.0,43.0,1265.0,0.2003861131085655,0.0989160197716934,0.1783149166899423,0.0195178716259176,0.4368687401133419
61160,95.703125,647.7659574468086,368.7825405918234,651.0,22.0,1267.0,0.2200582799180017,0.0823335058710038,0.2291771369767451,0.0118530691835586,0.4544234580812613
61820,103.359375,636.56,366.35813953015975,636.0,24.0,1262.0,0.1264412153860427,0.0835973599121169,0.1244911850098008,0.0108191680959313,0.3706468601759704
61174,95.703125,645.5869565217391,359.31338968062505,636.0,40.0,1259.0,0.2230060542829937,0.1040817080924172,0.2087026461839734,0.0121037651197961,0.4357832365650677
61013,80.74951171875,637.3684210526316,354.04284761895485,634.0,45.0,1236.0,0.0628273545498037,0.0414098187575761,0.049220525429508,0.0083717466476132,0.1944812154959946
61007,198.76802884615384,535.9350649350649,290.8368283393668,535.0,38.0,1029.0,0.0283681329210382,0.0264895477513514,0.020259593932464,0.0012722232529361,0.1550523275254487
61589,117.45383522727272,637.3448275862069,360.5005405191863,637.5,24.0,1251.0,0.1019197891593292,0.0481209843409768,0.0925453393561759,0.0202611503698317,0.2248984342724748
61006,123.046875,606.6363636363636,344.3535901385701,607.0,21.0,1192.0,0.0322594353093744,0.0190588771818707,0.0263672625575939,0.0101076567923156,0.1106562206763288
61172,92.28515625,632.7111111111111,368.6654986251673,633.0,7.0,1256.0,0.1640623749560232,0.0679930963381456,0.1479873545127912,0.000756273466519,0.3826953942373853
61012,95.703125,607.4255319148937,363.487583251352,602.0,3.0,1230.0,0.0960652909909542,0.0354241453943061,0.0919402301760274,0.0234205587074788,0.1999996345486878
61010,99.38401442307692,688.3414634146342,312.9989955377086,682.0,154.0,1226.0,0.1137101862302299,0.0388097787745829,0.1137765914952893,0.0266721526864334,0.2172076140496175
61159,161.4990234375,628.9342105263158,355.48800170463653,628.5,27.0,1239.0,0.1775379456165927,0.0777993949207662,0.1808130629300302,0.0097228615221825,0.4095939414758133
61884,143.5546875,641.1739130434783,367.61313772717045,642.0,13.0,1270.0,0.2585415642400179,0.0562344230620186,0.2558921327077753,0.0315718542178977,0.440159598552085
61670,117.45383522727272,635.7719298245614,366.88202690811335,640.0,13.0,1249.0,0.1081024387884011,0.0197670507292619,0.1116237479868023,0.0443403554807372,0.1609198752724501
61011,61.5234375,550.8518518518518,329.3492690368223,551.0,3.0,1098.0,0.0621955143886481,0.0346178641902963,0.0572742179106635,0.0090219412980812,0.1836604240771383
61453,99.38401442307692,640.1,365.5045964143269,647.0,17.0,1259.0,0.230672830018079,0.0853524614448909,0.2283273883437791,0.0050715352851352,0.4304436705772766
61679,143.5546875,614.7941176470588,349.72420052948314,615.0,18.0,1212.0,0.122424678091591,0.0306777277688719,0.1185991222813285,0.0509165442508545,0.2087946859803224
61491,135.99917763157896,623.7164179104477,368.55505698465146,621.0,3.0,1251.0,0.1417531632150085,0.0345111611240233,0.1427581251833342,0.0275885900476292,0.2684291199252057
61452,143.5546875,621.8970588235294,357.1274751692472,622.0,13.0,1232.0,0.1829204005927438,0.0789164854017939,0.1934006386856807,0.0116122204399212,0.3794906867484016
61493,107.666015625,607.16,348.27336159976403,599.0,21.0,1204.0,0.1337355645643648,0.0392074559244161,0.1300961456188216,0.0363319874320172,0.2605778036676557
61492,151.99908088235293,453.2181818181818,260.9971571359693,454.0,7.0,898.0,0.1132672059012294,0.0499311664847792,0.1237667385855962,0.0191530171732466,0.2582125594223285
61736,129.19921875,652.5322580645161,361.3327801233585,652.0,40.0,1270.0,0.0421885473529547,0.0205457203776613,0.0386756125724727,0.0073573510480435,0.1240687212537229
61668,92.28515625,634.1111111111111,363.8996334291594,634.0,17.0,1250.0,0.1904660259961746,0.0708044097666794,0.2142448748261544,0.021860872143828,0.3218774133425116
61734,123.046875,620.5,329.645530723421,619.0,62.0,1187.0,0.0698475019110547,0.0557452041265198,0.0538914680945902,0.0032364334263487,0.2705482425153926
61008,89.10290948275862,622.5333333333333,365.2534949258604,622.0,3.0,1232.0,0.0236818221859752,0.0248442439215266,0.0153874546813755,0.0010944291102414,0.1793344699281915
61587,151.99908088235293,639.2702702702703,367.9560159267459,639.5,10.0,1268.0,0.0476695657571293,0.0143040833898372,0.044854564617107,0.0168197585809011,0.0982666110400082
61592,151.99908088235293,638.9324324324324,367.9961563797909,639.0,10.0,1268.0,0.0547767214587704,0.0173779634528477,0.0556240732873915,0.0,0.1168213368956847
61591,135.99917763157896,625.4090909090909,357.9954281607826,626.5,16.0,1237.0,0.0715680049552843,0.0316554280000544,0.061537640688105,0.0259175753940896,0.195963508927014
61814,161.4990234375,640.525,367.3465657590935,643.5,5.0,1259.0,0.283441150096985,0.0152413533758414,0.2837675061476248,0.222884329042721,0.336035581065771
61742,107.666015625,636.2452830188679,369.4095699928176,636.0,11.0,1264.0,0.0307260006295061,0.0182390884597434,0.0274168733388714,0.0009655935675994,0.1302963928632762
66394,161.4990234375,631.5316455696203,364.2609245451077,630.0,9.0,1257.0,0.117325445122068,0.0349523308268986,0.111063156690572,0.0009079775855455,0.2617971388298397
66180,112.34714673913044,642.5454545454545,371.6545716941432,643.0,8.0,1266.0,0.1617669412449308,0.0395093346490575,0.169647483050046,0.0502510822272124,0.2751905106503916
66783,123.046875,614.0,352.13060860601337,621.5,6.0,1202.0,0.0839055158978398,0.0507461490167327,0.0746629372911406,0.0056888123851094,0.2692239225513904
66782,123.046875,632.4761904761905,373.6629436602626,631.0,3.0,1271.0,0.0676176604227546,0.0337392263359549,0.0603141928222747,0.0020349615548853,0.2385841148969134
66390,117.45383522727272,637.051724137931,360.5309505300908,637.5,23.0,1251.0,0.2526516065437097,0.0638686251557399,0.24171980182589,0.121723931016212,0.4002562879036299
66637,112.34714673913044,614.6122448979592,317.7251293323305,615.0,76.0,1154.0,0.1247807577670179,0.008801143785161,0.1254520141204594,0.0762700096730797,0.1711818851275735
66757,117.45383522727272,636.5,360.4547056532709,637.0,23.0,1250.0,0.0668395195717832,0.0225997585096374,0.0624779405258247,0.0317827536708755,0.1724605015957638
66636,129.19921875,598.1186440677966,338.47785320464595,598.0,22.0,1174.0,0.1950190420097705,0.1023548863117867,0.1754186705529958,0.0280607720309804,0.4755429007544476
66187,143.5546875,590.109375,335.56869253866546,590.5,16.0,1161.0,0.1536448942602843,0.0431178792936142,0.1530990948465301,0.048360627455508,0.2907059449097792
66650,123.046875,626.3166666666667,368.6941140325165,625.5,3.0,1252.0,0.050868668370009,0.0333306431187036,0.040971292083147,0.0026726108053933,0.1675755922975306
66644,151.99908088235293,660.4285714285714,341.64796298565125,662.0,71.0,1245.0,0.0595702840259391,0.0281809719902945,0.055322109148119,0.0056668236287686,0.1771402384449345
66646,83.35433467741936,620.625,358.2745935382524,619.5,16.0,1228.0,0.026859260644255,0.015250424397964,0.0213631364115518,0.0050881811141298,0.0791982807099169
66525,117.45383522727272,636.8965517241379,360.5118339276847,637.0,23.0,1251.0,0.07755982518677,0.0187710521830563,0.0755390448097289,0.0413794530897037,0.1675267169590302
66690,78.30255681818181,639.3589743589744,374.8042557279313,639.0,10.0,1263.0,0.1188319917172968,0.0845204391503999,0.1192905467690106,0.0141118263821596,0.2628679665356024
66469,123.046875,637.1451612903226,371.3012795810464,632.5,3.0,1270.0,0.0914324003962606,0.0182453609464862,0.0912971234384316,0.033609427007243,0.1500289022396662
66643,161.4990234375,638.2345679012345,368.90727101472174,640.0,3.0,1270.0,0.0558291851381647,0.0250035902029679,0.0523970197659572,0.0057957662341957,0.1405317275349021
66482,112.34714673913044,631.9821428571429,370.5560248306123,626.0,3.0,1265.0,0.1013315868757773,0.010168937001056,0.1014295634154585,0.064561568410648,0.1311658430501793
66535,135.99917763157896,616.9846153846154,354.6320082871471,618.0,11.0,1222.0,0.3416129055548647,0.0791279958608694,0.3502036111234547,0.0771592530986732,0.4934771006942153
66534,92.28515625,596.7441860465116,349.41679603293096,599.0,4.0,1184.0,0.3168720884980207,0.0925654987465744,0.3280980803028336,0.0236551367522642,0.4938034445170489
66483,112.34714673913044,635.2678571428571,371.86203716045344,638.0,3.0,1265.0,0.2251551422583609,0.0207987937781957,0.2260103897717336,0.1640161664568073,0.2929696655259132
66536,86.1328125,634.7560975609756,355.9888173420281,636.0,31.0,1233.0,0.2904974931230362,0.110125237943686,0.290416292396005,0.0726809840248146,0.5321286732656858
66537,99.38401442307692,628.3958333333334,362.44101471729925,631.5,13.0,1242.0,0.3820449785249896,0.08742879248621,0.39627334540998,0.117958192952935,0.530193203358596
66641,117.45383522727272,619.6071428571429,354.25332333209906,622.0,11.0,1218.0,0.0434040140169856,0.030471732250187,0.0369382917521833,0.0014165158688167,0.206353283077417
66076,143.5546875,640.4166666666666,365.381868354496,640.0,16.0,1265.0,0.1686548618570396,0.0647112233949293,0.1602743167188322,0.045467745247125,0.3634814869312901
66075,143.5546875,639.1470588235294,362.37737336462334,639.0,21.0,1257.0,0.1222480998323455,0.031907507035354,0.117438647245566,0.0604038876636732,0.2514817611781292
66539,112.34714673913044,616.7037037037037,359.2351767415112,615.5,3.0,1228.0,0.1978555044719574,0.0972659559027295,0.1860060982024938,0.0248883525962919,0.4556223353555255
66538,184.5703125,643.0217391304348,361.8456306174989,642.5,22.0,1266.0,0.3630098844079908,0.0900418029840282,0.3690017156263853,0.0763755087697007,0.5135866681925875
66689,112.34714673913044,617.0185185185185,360.8316777350133,620.5,3.0,1227.0,0.0769505636022703,0.0238132709729155,0.0714116609993988,0.0408295001637086,0.1818936749010829
66074,161.4990234375,631.2987012987013,358.9654711512417,631.0,18.0,1245.0,0.1194700140938007,0.079678693319039,0.0944992119510908,0.0250325550235189,0.4028528381522762
66058,135.99917763157896,629.2686567164179,363.5459519329741,634.0,8.0,1246.0,0.0213800796936159,0.0113288101068969,0.0181913637583533,0.003092211874572,0.080841594390457
66717,83.35433467741936,672.3947368421053,341.53858836260395,672.5,95.0,1249.0,0.1537911013878163,0.0761078137998594,0.1651709328822042,0.0013422907563212,0.3232539655954049
66649,151.99908088235293,621.3378378378378,367.0303130947908,607.5,3.0,1255.0,0.007055965354211,0.0106956270772709,0.0041221530662864,0.0009863591289789,0.1047785924898168
66073,161.4990234375,648.8333333333334,364.3684179742998,647.0,29.0,1268.0,0.125118490110501,0.0279561898234367,0.1163256383685183,0.0592662170814549,0.2376535935413336
66638,99.38401442307692,639.0,357.9068780190363,642.0,33.0,1242.0,0.1759104194289468,0.0358204279644397,0.1661855635308752,0.0778058626703063,0.3601700447072091
66648,117.45383522727272,620.0338983050848,365.8329694857604,618.0,3.0,1244.0,0.0315983652112373,0.0217211560359711,0.0252283578229698,0.0055676313566271,0.1517599854381239
66405,83.35433467741936,609.7894736842105,350.9916896523137,610.0,23.0,1189.0,0.1011799183380524,0.0256022426321798,0.1008971040012143,0.0150772925919819,0.1915161537405245
92573,103.359375,636.6346153846154,367.9516078574084,638.5,6.0,1262.0,0.0189014264411487,0.0153255907959145,0.0130444229789203,0.0050557690886271,0.0940600721308894
92565,112.34714673913044,624.2941176470588,349.07717524800074,622.0,33.0,1217.0,0.0221434030531189,0.0147644907808978,0.0187794613471443,6.03718521750716e-06,0.0964035415655376
92954,112.34714673913044,698.3191489361702,306.9016133415009,702.0,181.0,1220.0,0.0936533871402378,0.0383614585572603,0.0964067874952199,0.0124791027224069,0.2287547580166834
92955,143.5546875,618.4285714285714,359.894332564775,615.0,4.0,1236.0,0.070522087310534,0.0280499421425964,0.0677282490539541,0.0105985214318625,0.157367021597416
92548,112.34714673913044,700.3921568627451,326.512713527893,699.0,147.0,1266.0,0.0367981713765836,0.0215746573717512,0.0340138259794395,0.0041669506880588,0.1109843887045528
92564,135.99917763157896,620.5,361.95706467296185,620.5,3.0,1238.0,0.1765966649042586,0.052402475487703,0.1682468374516243,0.0655460710385273,0.2889604646145295
92574,143.5546875,635.0142857142857,364.5829512845423,631.5,15.0,1253.0,0.0233891606674192,0.011623293613249,0.0210413057889223,0.0042626713671372,0.0820933402181562
92206,135.99917763157896,631.5230769230769,365.7657134830482,630.0,9.0,1256.0,0.0921526563466379,0.0382729278888509,0.0885135878423619,0.0075686348011291,0.2156048471597522
92950,129.19921875,626.0483870967741,360.9717810175013,621.5,12.0,1247.0,0.0760314267443066,0.0186893695627037,0.0740035853274513,0.0376229603567427,0.1480420516947019
92951,117.45383522727272,641.45,371.2779024306905,640.0,8.0,1270.0,0.041890497021118,0.0172129612171823,0.0397593552845157,0.0085315489006495,0.099443025623081
92366,103.359375,626.0769230769231,367.49180242839566,624.5,3.0,1251.0,0.0659763470096601,0.0379820584046417,0.0604823098947395,0.0085648597841759,0.1600536389890278
